seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
121,12,3,G|a|q,0.3,184,184,1,201,376.32,5,1.0,0.6697447591847464,3.909839580202831,2.6541852152601915
122,12,3,G|a|q,0.3,247,212,0,201,371.18,5,1.0,0.5650594012968193,3.3785517397240343,3.5909868271060628
123,12,3,G|a|q,0.3,100,100,1,165,301.11,5,1.0,0.323127932969301,3.9637131762132696,2.327157152028555
124,12,3,G|a|q,0.3,197,189,0,165,305.77,5,1.0,0.3993336194724395,3.5165168720170845,2.7844116204788683
125,12,3,G|a|q,0.3,215,187,0,201,359.03,5,1.0,0.17979802460336147,4.175818956612058,2.5500994671888453
126,12,3,G|a|q,0.3,44,194,0,201,369.77,5,1.0,0.6779437684795004,3.5753045778854267,2.9971089281313064
127,12,3,G|a|q,0.3,54,155,0,182,333.21,5,1.0,0.2850339062592363,3.2089099299345003,3.3278188161595246
128,12,3,G|a|q,0.3,195,195,1,157,291.94,5,1.0,0.34518046220538773,4.568199798258319,1.49746356542899
129,12,3,G|a|q,0.3,157,241,0,201,326.22,5,1.0,0.6871223116021845,3.5696684316277136,3.001734714299185
130,12,3,G|a|q,0.3,132,243,0,201,348.75,5,1.0,0.4696293872083544,3.6489426727315353,2.7974764170734563
131,12,3,G|a|q,0.3,203,21,0,201,348.52,5,1.0,0.36653655904376675,3.9545925991774147,1.6513421741492813
132,12,3,G|a|q,0.3,198,198,1,201,342.37,5,1.0,0.32477732135289394,3.0627368992442703,4.3701489093287
133,12,3,G|a|q,0.3,210,210,1,165,284.12,5,1.0,0.25961602536675493,4.214029078370224,2.0857043065672887
134,12,3,G|a|q,0.3,167,172,0,201,341.99,5,1.0,0.6456077211250667,4.864873120141129,1.1221448577999364
135,12,3,G|a|q,0.3,8,8,1,201,338.57,5,1.0,0.2861415508254131,4.4088050455332795,1.641283225366162
136,12,3,G|a|q,0.3,199,199,1,192,323.36,5,1.0,0.38102739444003786,3.8931781234515745,1.924655017849469
137,12,3,G|a|q,0.3,194,194,1,141,236.61,5,1.0,0.3551564316514365,3.4204860486058233,3.38625850056284
138,12,3,G|a|q,0.3,7,7,1,113,190.03,5,1.0,0.27242112021785175,3.7165136307207423,3.2076259422208886
139,12,3,G|a|q,0.3,33,37,0,201,344.01,5,1.0,0.7297859368159852,3.745754261177471,2.074011167271886
140,12,3,G|a|q,0.3,141,141,1,150,247.23,5,1.0,0.26852796256106853,3.3418420272585676,3.5540218259987264
141,12,3,G|a|q,0.3,138,138,1,188,318.92,5,1.0,0.2800795073803477,4.223752005398312,2.279259382333573
142,12,3,G|a|q,0.3,150,150,1,179,306.26,5,1.0,0.3227577597232055,3.3689976688184164,3.664546501418962
143,12,3,G|a|q,0.3,67,67,1,138,230.5,5,1.0,0.3018771619597387,3.191010977459977,3.485758034920745
144,12,3,G|a|q,0.3,217,192,0,201,325.45,5,1.0,0.5430466918717987,3.5126415864692766,2.5117117738511126
145,12,3,G|a|q,0.3,112,112,1,139,225.72,5,1.0,0.29764908125251194,4.061413004633418,2.4768673413962286
146,12,3,G|a|q,0.3,101,101,1,141,230.2,5,1.0,0.314671670036203,3.2053356407720797,3.126400327875782
147,12,3,G|a|q,0.3,199,199,1,158,247.98,5,1.0,0.3385895601063349,4.049114806157508,2.702654060378095
148,12,3,G|a|q,0.3,177,157,0,201,318.48,5,1.0,0.6201965593173728,3.9202519076413465,2.4296824431762944
149,12,3,G|a|q,0.3,204,204,1,156,246.72,5,1.0,0.309706301051672,3.757213459134703,3.228155022404996
150,12,3,G|a|q,0.3,69,69,1,177,274.71,5,1.0,0.30804540948388986,4.1137048480417615,2.2208964740624135
151,12,3,G|a|q,0.3,241,241,1,76,113.05,5,1.0,0.37129611043474026,3.6968601500361222,2.5659923592328964
152,12,3,G|a|q,0.3,114,114,1,175,266.95,5,1.0,0.328680419161206,4.192936857616487,2.235252832180233
153,12,3,G|a|q,0.3,239,239,1,184,281.54,5,1.0,0.3477001946813704,4.092837238551575,2.064153175435285
154,12,3,G|a|q,0.3,44,44,1,195,300.33,5,1.0,0.30309885881251497,4.638333790752498,1.6548237568202158
155,12,3,G|a|q,0.3,70,70,1,112,169.88,5,1.0,0.2939231640378185,4.3354524024721375,1.920288429414241
156,12,3,G|a|q,0.3,156,86,0,201,310.99,5,1.0,0.46707226040637545,3.868131625493986,2.4546054681677316
157,12,3,G|a|q,0.3,80,80,1,201,308.87,5,1.0,0.24268808521349788,4.30999121137275,1.74534204342296
158,12,3,G|a|q,0.3,66,66,1,151,231.02,5,1.0,0.32993070530475826,3.2919735587799184,3.413008234633881
159,12,3,G|a|q,0.3,129,129,1,201,333.82,5,1.0,0.24979036895164905,4.076748229266392,2.8158894011310025
160,12,3,G|a|q,0.3,141,141,1,198,335.06,5,1.0,0.31239049594581403,3.545436933228237,2.4059096638669017
161,12,3,G|a|q,0.3,168,172,0,201,340.88,5,1.0,0.3855952971346641,3.9326848543916824,2.5942115631233076
162,12,3,G|a|q,0.3,65,65,1,171,292.68,5,1.0,0.36262617269363606,3.8300886795532207,2.4704326156980323
163,12,3,G|a|q,0.3,179,179,1,179,306.26,5,1.0,0.24505141792611376,3.7978227122249164,3.6766429563048204
164,12,3,G|a|q,0.3,114,213,0,201,342.71,5,1.0,0.6463507751241341,3.003653624421834,3.3943990541966844
165,12,3,G|a|q,0.3,242,232,0,201,345.27,5,1.0,0.5665998925989305,3.1513358458008707,3.7682870888617717
166,12,3,G|a|q,0.3,256,208,0,201,335.98,5,1.0,0.04933217062977701,6.243906646271675,-0.7845517974036433
167,12,3,G|a|q,0.3,110,110,1,180,304.84,5,1.0,0.31280662898958467,4.220076875003422,1.3354340924804038
168,12,3,G|a|q,0.3,108,108,1,201,341.0,5,1.0,0.32219867828835835,4.215322194369534,2.115349652681796
169,12,3,G|a|q,0.3,73,134,0,201,340.78,5,1.0,0.5432799544387377,3.5564633789514404,3.2341608688428933
170,12,3,G|a|q,0.3,72,3,0,201,341.61,5,1.0,0.8802123763807322,4.1650459730801135,2.0773457936598305
171,12,3,G|a|q,0.3,196,249,0,201,344.47,5,1.0,0.465428861164216,4.182531112151354,2.1423422005798916
172,12,3,G|a|q,0.3,154,2,0,135,232.31,5,1.0,0.07497357707607927,3.42755502917998,3.5144591571507604
173,12,3,G|a|q,0.3,129,129,1,182,307.36,5,1.0,0.31763020060617825,3.533687701893505,2.7334090812014646
174,12,3,G|a|q,0.3,137,233,0,199,336.42,5,1.0,0.25685843055669794,4.704443926184958,1.255195874986317
175,12,3,G|a|q,0.3,113,134,0,201,343.49,5,1.0,0.7043398466979118,3.1513367165536366,3.6534907807754284
176,12,3,G|a|q,0.3,28,35,0,201,345.99,5,1.0,0.44106445915829123,2.9278116287513,3.6735692522719154
177,12,3,G|a|q,0.3,66,138,0,201,342.8,5,1.0,0.4455560343883237,3.250989407989529,2.9942715822641772
