seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
85,16,4,G|a|q|c,0.1,203,18,0,201,348.44,5,1.0,0.0,0.020199491724988364,3.9904979971440846,1.9035599312572975,-0.4720556413203636
86,16,4,G|a|q|c,0.1,244,165,0,201,354.29,5,1.0,0.0,0.010706757665110351,4.508439221393596,1.5172859282102271,0.02096045079186278
87,16,4,G|a|q|c,0.1,211,224,0,201,353.51,5,1.0,0.0,0.04765854049489734,4.340676027646722,1.7977715744758271,-1.0251238135912153
88,16,4,G|a|q|c,0.1,208,43,0,201,362.57,5,1.0,0.0,0.007025857323320349,5.422897517176345,0.7547401195065919,-3.493057885970944
89,16,4,G|a|q|c,0.1,180,66,0,201,364.18,5,1.0,0.0,0.009827372335038812,4.939913387323965,1.001705530745464,-1.6949103871852105
90,16,4,G|a|q|c,0.1,32,16,0,201,360.38,5,1.0,0.0,0.04090562083873371,4.409906241202907,1.4354519137959594,-0.6015469893794025
91,16,4,G|a|q|c,0.1,160,123,0,201,357.78,5,1.0,0.0,0.25518537937090074,5.768856830335195,0.0969147588606111,0.6107398707505785
92,16,4,G|a|q|c,0.1,53,229,0,201,346.74,5,1.0,0.0,0.0041910698621722645,3.68673448117601,2.484153042055001,0.06289202270804785
93,16,4,G|a|q|c,0.1,256,256,1,201,360.28,5,1.0,0.0,0.1358937605529573,5.388865780472838,0.792197589190439,-0.8943634511381391
94,16,4,G|a|q|c,0.1,216,73,0,201,364.82,5,1.0,0.0,0.015655882404665093,4.900758950010468,0.8824290716767139,-1.66117827463767
95,16,4,G|a|q|c,0.1,26,91,0,201,355.48,5,1.0,0.0,0.0026687194365729115,3.6615594915256686,2.886242525275374,-0.48992484247835455
96,16,4,G|a|q|c,0.1,157,113,0,201,343.23,5,1.0,0.0,0.00814171510849962,4.778479819379503,0.5643270227157033,-0.6579999684881489
97,16,4,G|a|q|c,0.1,233,12,0,201,308.07,5,1.0,0.0,0.06538484362623309,5.427751572699171,0.5017206311496325,-0.5636717950288098
98,16,4,G|a|q|c,0.1,107,176,0,201,318.3,5,1.0,0.0,0.029447319879058007,5.227043574702747,0.432618911742256,-0.011657504599779314
99,16,4,G|a|q|c,0.1,7,81,0,201,304.52,5,1.0,0.0,0.22166417447324405,6.136601993445644,0.04603577120149955,-0.34355839405633115
